nCharged,nChargedNonMuon,nTracks,nTracksNonMuon,totalCharge,sumPtChargedNonMuon,nRecoTracks,visibleEnergy,visiblePx,visiblePy,visiblePz,visiblePt,invMass,recoilMass,totalEnergy,mu1_E,mu1_px,mu1_py,mu1_pz,mu1_pt,mu1_charge,mu2_E,mu2_px,mu2_py,mu2_pz,mu2_pt,mu2_charge,dimuon_px,dimuon_py,dimuon_pz,dimuon_pt,missingEnergy,missingPx,missingPy,missingPz,met,process_id,weight,process_type,process_group
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.31253,-46.458828,-39.24878,-4.3517246,60.818493,87.258995,128.09395,107.41214,80.87265,-43.257236,-66.88912,-13.965046,79.65766,-1.0,26.539494,-2.922578,24.901772,8.699748,25.07269,1.0,-46.179813,-41.98735,-5.265298,62.414043,139.68747,46.458828,39.24878,4.3517246,60.818493,signal,0.0012192587939698495,signal,Signal
6.0,4.0,7.0,5.0,0.0,1.06912826e+09,7.0,118.564804,16.936289,40.885464,29.162758,44.25448,94.88687,129.33626,109.5513,47.869312,45.089775,9.317037,-13.097965,46.042316,1.0,61.68199,-27.877125,31.787271,44.91196,42.279602,-1.0,17.21265,41.10431,31.813995,44.56276,131.4352,-16.936289,-40.885464,-29.162758,44.25448,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,113.303535,-30.748371,47.9317,-18.00903,56.946556,49.736973,159.88977,78.818054,47.288525,-32.75618,33.06163,8.375354,46.54072,-1.0,31.529533,18.467682,25.475975,2.002864,31.465546,1.0,-14.288498,58.537605,10.378218,60.25622,136.69647,30.748371,-47.9317,18.00903,56.946556,signal,0.0012192587939698495,signal,Signal
4.0,2.0,4.0,2.0,0.0,1.071336e+09,4.0,119.69063,20.734116,-57.65691,1.8635001,61.271713,94.12289,123.4873,112.22001,61.666176,9.615678,-40.675484,45.34028,41.796604,-1.0,50.553833,11.085294,-16.810358,-46.37024,20.136332,1.0,20.700972,-57.48584,-1.0299606,61.099525,130.30937,-20.734116,57.65691,-1.8635001,61.271713,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,113.198975,50.61859,16.883842,-10.606463,53.360153,64.26073,177.39543,70.3206,33.81833,29.368778,8.90073,14.209557,30.687916,1.0,36.502274,-10.875826,-1.8447957,-34.79525,11.031177,-1.0,18.492952,7.0559344,-20.585693,19.79332,136.80103,-50.61859,-16.883842,10.606463,53.360153,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,106.61865,44.04853,-32.476456,-4.7440796,54.726532,91.37853,132.44136,106.61865,74.9594,67.63329,-22.396296,-23.303127,71.24505,1.0,31.659252,-23.58476,-10.080161,18.559048,25.648598,-1.0,44.04853,-32.476456,-4.7440796,54.726532,143.38135,-44.04853,32.476456,4.7440796,54.726532,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.596886,-48.347263,-27.688587,16.90392,55.714592,94.030914,126.66242,110.596886,71.81719,-30.43181,-61.957806,19.81981,69.028,-1.0,38.779694,-17.915453,34.26922,-2.9158912,38.669662,1.0,-48.347263,-27.688587,16.90392,55.714592,139.4031,48.347263,27.688587,-16.90392,55.714592,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,112.132164,-12.71057,10.048399,-56.356792,16.202745,85.21645,128.28313,106.610565,57.114655,-28.641653,41.57283,-26.709917,50.4841,-1.0,49.495914,14.789733,-31.666592,-35.047356,34.950096,1.0,-13.85192,9.906239,-61.75727,17.029657,137.86783,12.71057,-10.048399,56.356792,16.202745,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.650955,52.863148,27.925953,-21.614017,59.786045,90.56543,124.002495,110.650955,56.156586,52.749405,-13.786519,13.452687,54.52126,1.0,54.49437,0.11374471,41.71247,-35.066704,41.712627,-1.0,52.863148,27.925953,-21.614017,59.786045,139.34904,-52.863148,-27.925953,21.614017,59.786045,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.577805,-54.649292,-27.264593,11.416651,61.072933,90.26102,125.92915,109.577805,73.46429,-40.53789,-49.44776,36.17431,63.940613,1.0,36.113514,-14.111399,22.183168,-24.757658,26.29115,-1.0,-54.649292,-27.264593,11.416651,61.072933,140.4222,54.649292,27.264593,-11.416651,61.072933,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,104.57542,-39.380882,-44.73864,17.955986,59.602013,81.052765,138.06305,100.0163,60.78686,-19.902317,-32.005817,47.692226,37.689182,-1.0,39.22943,-17.995665,-10.306175,-33.299667,20.737917,1.0,-37.89798,-42.311993,14.392559,56.80283,145.42459,39.380882,44.73864,-17.955986,59.602013,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.33239,21.987354,-19.62549,54.432514,29.472082,92.538635,124.08547,111.33239,84.19514,15.725908,-37.83708,73.551704,40.974976,-1.0,27.137253,6.261445,18.211588,-19.11919,19.257923,1.0,21.987354,-19.62549,54.432514,29.472082,138.6676,-21.987354,19.62549,-54.432514,29.472082,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,112.2366,-31.063501,26.01001,-49.37444,40.514957,90.486626,125.69814,109.77561,50.06573,-49.03896,7.181524,7.082655,49.56202,1.0,59.70988,17.337973,18.059612,-54.207893,25.035072,-1.0,-31.700987,25.241137,-47.125237,40.522434,137.7634,31.063501,-26.01001,49.37444,40.514957,signal,0.0012192587939698495,signal,Signal
6.0,4.0,6.0,4.0,0.0,1.0761883e+09,6.0,169.05362,10.7964,18.38753,112.515274,21.32284,94.610985,126.275024,111.01171,40.9889,5.6971817,38.975628,-11.336348,39.389812,-1.0,70.02281,2.3357816,-22.231413,66.35875,22.353783,1.0,8.032963,16.744215,55.0224,18.57141,80.94638,-10.7964,-18.38753,-112.515274,21.32284,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.54771,-33.937897,11.884529,-47.815643,35.95863,91.76787,127.07277,109.54771,46.70101,-4.383896,46.293858,-4.3156834,46.500965,1.0,62.846695,-29.554,-34.40933,-43.499958,45.35902,-1.0,-33.937897,11.884529,-47.815643,35.95863,140.4523,33.937897,-11.884529,47.815643,35.95863,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.58079,-28.989967,21.347322,41.68839,36.001755,91.85993,131.23523,107.43112,77.08477,-16.204786,29.941448,69.15892,34.045345,-1.0,30.34635,-12.301789,-8.307781,-26.467495,14.8443,1.0,-28.506577,21.633667,42.691425,35.786037,141.41922,28.989967,-21.347322,-41.68839,36.001755,signal,0.0012192587939698495,signal,Signal
3.0,1.0,3.0,1.0,-1.0,1.0506478e+09,3.0,112.47414,50.881268,-13.157268,32.736904,52.554897,92.358635,124.81146,110.904434,56.992126,35.473457,-43.540825,-9.690883,56.161995,-1.0,53.912304,15.54549,30.838272,41.398735,34.534927,1.0,51.018948,-12.702553,31.707851,52.576496,137.52586,-50.881268,13.157268,-32.736904,52.554897,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.97117,-14.809898,42.384857,-43.44854,44.897762,87.77765,126.811676,108.24743,79.2549,-22.476646,29.28661,-70.13141,36.917545,-1.0,28.99253,7.297706,12.57843,25.081347,14.542126,1.0,-15.17894,41.86504,-45.050064,44.531807,140.02884,14.809898,-42.384857,43.44854,44.897762,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.7292,1.9739602,37.488564,49.010555,37.540497,92.325386,124.93057,110.83266,59.388844,38.025364,44.098335,11.680053,58.228786,1.0,51.443813,-35.494804,-6.4715366,36.66994,36.079937,-1.0,2.5305595,37.6268,48.349995,37.7118,138.2708,-1.9739602,-37.488564,-49.010555,37.540497,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,112.47307,-20.08778,55.027893,-23.73089,58.579758,90.31575,124.731636,110.19791,73.15161,-51.223152,36.233444,-37.609367,62.74292,-1.0,37.046295,29.628006,17.865185,13.24481,34.59745,1.0,-21.595146,54.09863,-24.364557,58.249565,137.52693,20.08778,-55.027893,23.73089,58.579758,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.55701,47.785034,43.954967,-6.881254,64.92649,85.451065,128.88075,106.38327,54.390453,0.2044371,48.39434,-24.824345,48.39477,1.0,51.992817,47.698505,-7.2716336,19.370321,48.249603,-1.0,47.902943,41.122707,-5.4540234,63.132946,140.443,-47.785034,-43.954967,6.881254,64.92649,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,112.981316,39.22426,41.056026,30.729855,56.78151,90.65583,124.11768,110.62656,84.63858,62.7744,51.126778,24.67988,80.96031,1.0,25.98798,-23.667,-10.077333,3.6981263,25.723133,-1.0,39.1074,41.049446,28.378006,56.696083,137.01868,-39.22426,-41.056026,-30.729855,56.78151,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.264824,26.978554,-27.67958,49.12944,38.652313,87.913376,127.658615,107.864075,34.449474,27.872149,-6.0098195,-19.333187,28.512709,-1.0,73.414604,-3.7428617,-21.080679,70.223076,21.410372,1.0,24.129288,-27.090498,50.88989,36.278336,138.73517,-26.978554,27.67958,-49.12944,38.652313,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,106.02289,31.251974,49.571903,-18.56465,58.60085,84.59154,132.44162,104.22989,62.34651,58.762814,20.82502,-0.56403077,62.343803,-1.0,41.883377,-26.395468,27.602,-17.19322,38.191505,1.0,32.367348,48.427017,-17.757252,58.24793,143.97711,-31.251974,-49.571903,18.56465,58.60085,signal,0.0012192587939698495,signal,Signal
3.0,1.0,3.0,1.0,-1.0,1.0447161e+09,3.0,112.66316,35.653843,-11.530225,-50.381264,37.47189,90.07776,125.22354,109.866135,59.33311,10.033588,-49.887962,-30.510931,50.88695,-1.0,50.533024,25.047579,38.80193,-20.50844,46.184097,1.0,35.08117,-11.086033,-51.01937,36.79115,137.33684,-35.653843,11.530225,50.381264,37.47189,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.82326,-11.323694,16.994144,59.15347,20.421238,90.71958,124.88943,110.26535,76.54417,-7.834118,50.994614,56.54348,51.59287,-1.0,33.72118,-3.417633,-33.44896,2.5661826,33.623104,1.0,-11.251751,17.545654,59.10966,20.84351,139.17674,11.323694,-16.994144,-59.15347,20.421238,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.33908,56.493168,18.581118,21.268791,59.470463,90.47439,124.56354,110.33908,70.437935,38.436134,16.171072,56.76833,41.6994,1.0,39.901146,18.057034,2.4100454,-35.49954,18.217155,-1.0,56.493168,18.581118,21.268791,59.470463,139.66092,-56.493168,-18.581118,-21.268791,59.470463,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.67724,-29.082167,41.49692,34.006706,50.673138,89.2866,132.0031,106.09456,79.77825,-39.914787,42.57778,54.392025,58.36144,-1.0,26.316307,12.705519,-3.2521837,-22.814943,13.11514,1.0,-27.209269,39.3256,31.577082,47.82099,139.32275,29.082167,-41.49692,-34.006706,50.673138,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.866806,1.9178238,-59.371857,20.996319,59.40282,90.00653,125.17097,109.866806,70.48924,-37.248913,-57.212067,17.55026,68.26933,1.0,39.377567,39.166737,-2.1597888,3.4460592,39.226242,-1.0,1.9178238,-59.371857,20.996319,59.40282,140.1332,-1.9178238,59.371857,-20.996319,59.40282,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,112.546005,38.84549,18.983454,-39.708683,43.235905,94.01507,127.80756,110.00812,53.379246,50.117393,6.908423,17.024826,50.591297,-1.0,56.628876,-11.117509,12.063748,-54.200344,16.405275,1.0,38.999886,18.972172,-37.175518,43.36974,137.454,-38.84549,-18.983454,39.708683,43.235905,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.78421,43.02572,9.549858,48.159508,44.072807,57.269173,143.70485,90.25735,64.35803,45.97242,39.245987,22.095835,60.445934,1.0,25.899317,6.7505217,-17.354551,18.000141,18.621223,-1.0,52.722942,21.891436,40.095978,57.08716,141.21579,-43.02572,-9.549858,-48.159508,44.072807,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.35872,-61.320164,14.274683,-2.952303,62.959743,88.14175,126.84482,108.35872,63.686214,-54.433434,-16.602352,28.588066,56.909023,1.0,44.672504,-6.88673,30.877035,-31.540369,31.635714,-1.0,-61.320164,14.274683,-2.952303,62.959743,141.64128,61.320164,-14.274683,2.952303,62.959743,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.12486,44.479023,-3.0013618,43.47047,44.580173,91.68643,124.87989,110.62283,81.373436,40.43455,-16.303467,68.70852,43.59766,-1.0,29.249393,4.0134006,13.300299,-25.739117,13.892635,1.0,44.447952,-3.003168,42.969402,44.549294,138.87514,-44.479023,3.0013618,-43.47047,44.580173,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.49885,26.461483,-10.63128,57.0402,28.517262,81.57514,128.17796,105.44983,82.8846,12.653373,-13.782145,80.74516,18.709766,-1.0,22.56523,11.279959,2.5461037,-19.376532,11.563742,1.0,23.93333,-11.236041,61.36863,26.43961,139.50116,-26.461483,10.63128,-57.0402,28.517262,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,114.48297,48.849747,-3.8868613,19.351498,49.00414,91.39732,145.43753,99.402794,63.521954,62.838696,-9.270289,-0.6156577,63.518814,-1.0,35.88084,-29.011047,6.7044983,20.020582,29.77568,1.0,33.82765,-2.5657911,19.404924,33.924816,135.51703,-48.849747,3.8868613,-19.351498,49.00414,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,106.389755,-1.7431889,55.14239,1.8749924,55.169937,90.94801,132.57701,106.389755,65.39682,16.06337,50.371696,38.488754,52.87097,1.0,40.99293,-17.806559,4.7706957,-36.61376,18.434563,-1.0,-1.7431889,55.14239,1.8749924,55.169937,143.61024,1.7431889,-55.14239,-1.8749924,55.169937,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.03708,6.109089,-60.220566,-6.333765,60.529644,91.67445,126.038345,110.03708,67.40073,-33.90316,-54.71502,-19.992016,64.36736,1.0,42.636353,40.01225,-5.5055447,13.658251,40.389244,-1.0,6.109089,-60.220566,-6.333765,60.529644,139.96292,-6.109089,60.220566,6.333765,60.529644,signal,0.0012192587939698495,signal,Signal
12.0,10.0,13.0,11.0,0.0,1.0806341e+09,13.0,149.5682,-5.460035,53.180252,-49.753445,53.45981,93.49574,125.772026,110.8457,71.70061,-26.670149,63.25483,20.699938,68.64744,1.0,39.145096,15.084713,-6.752612,-35.48482,16.52714,-1.0,-11.585436,56.502216,-14.7848835,57.67775,100.43179,5.460035,-53.180252,49.753445,53.45981,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,115.64426,45.233315,-4.2776117,20.940117,45.435123,92.33949,132.8371,106.76178,78.53126,69.26731,7.2851152,36.278183,69.64936,-1.0,28.230518,-21.650507,-13.189807,-12.418823,25.351833,1.0,47.616806,-5.9046917,23.85936,47.981514,134.35574,-45.233315,4.2776117,-20.940117,45.435123,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.121414,34.48988,6.496689,-48.4963,35.09642,92.5096,127.00436,109.855835,58.06643,55.04374,18.439287,-1.367609,58.050156,-1.0,51.78941,-20.320126,-11.736418,-46.167873,23.465954,1.0,34.723614,6.7028694,-47.535484,35.36464,138.87859,-34.48988,-6.496689,48.4963,35.09642,signal,0.0012192587939698495,signal,Signal
4.0,2.0,4.0,2.0,0.0,1.0535238e+09,4.0,111.50841,59.365967,-12.82346,22.201157,60.735157,86.33076,130.85353,105.660706,68.59099,43.83312,-43.138374,30.371752,61.500095,1.0,37.069714,13.195986,32.59696,-11.723837,35.166683,-1.0,57.029106,-10.541416,18.647915,57.995174,138.4916,-59.365967,12.82346,-22.201157,60.735157,signal,0.0012192587939698495,signal,Signal
4.0,2.0,4.0,2.0,0.0,1.06028486e+09,4.0,110.036736,34.574818,-37.64333,23.756277,51.112015,91.56661,130.4418,107.73876,44.764107,23.45949,-17.324577,-33.96052,29.16314,1.0,62.974655,11.084931,-20.445583,58.52256,23.257204,-1.0,34.544422,-37.77016,24.562038,51.184982,139.96326,-34.574818,37.64333,-23.756277,51.112015,signal,0.0012192587939698495,signal,Signal
3.0,1.0,3.0,1.0,1.0,1.05756525e+09,3.0,113.82331,39.117886,-44.87858,2.3516343,59.53399,90.859795,127.55453,108.97069,77.92539,56.905296,-48.15923,-22.68972,74.548805,1.0,31.045298,-17.241165,3.0242693,25.639563,17.504398,-1.0,39.66413,-45.13496,2.9498425,60.08667,136.1767,-39.117886,44.87858,-2.3516343,59.53399,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.22813,38.43545,-28.315405,-49.302856,47.739357,83.68698,124.05421,108.22813,83.59887,62.99027,-27.586,-47.53936,68.76599,1.0,24.62926,-24.554817,-0.72940356,-1.763495,24.565649,-1.0,38.43545,-28.315405,-49.302856,47.739357,141.77188,-38.43545,28.315405,49.302856,47.739357,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.46087,2.3093936,-55.047096,-27.927855,55.095516,88.04582,130.96385,106.201065,79.78226,-13.237432,-64.674774,-44.80104,66.01557,-1.0,26.418812,15.507893,11.818483,17.825907,19.497982,1.0,2.270461,-52.856293,-26.975134,52.905033,140.53912,-2.3093936,55.047096,27.927855,55.095516,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.18098,-25.702238,-5.6377506,50.92771,26.313292,85.579506,132.62042,104.47135,32.17546,-7.445988,-29.599125,-10.182827,30.521318,1.0,72.29589,-14.100749,25.977468,65.97739,29.55774,-1.0,-21.546738,-3.6216564,55.79456,21.848988,138.81903,25.702238,5.6377506,-50.92771,26.313292,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.79469,-10.215506,-40.12632,44.635647,41.406258,65.16535,144.0908,91.96872,69.96521,-27.920977,-9.25218,63.481716,29.414007,1.0,22.003513,10.448052,-17.968206,-7.219205,20.78505,-1.0,-17.472923,-27.220387,56.262512,32.345825,139.2053,10.215506,40.12632,-44.635647,41.406258,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,150.93878,50.330364,45.865044,-70.769325,68.09367,90.37179,124.21868,110.47356,44.8871,-16.491854,40.16874,11.372045,43.422447,1.0,65.58646,41.7518,3.0666056,-50.487095,41.86427,-1.0,25.259947,43.235344,-39.11505,50.073544,99.06122,-50.330364,-45.865044,70.769325,68.09367,signal,0.0012192587939698495,signal,Signal
3.0,1.0,3.0,1.0,-1.0,1.0604948e+09,3.0,114.4645,57.809963,-6.205288,-15.8962755,58.142048,92.95286,125.386734,110.8368,59.584076,48.113777,-10.768807,33.45654,49.304188,-1.0,51.252724,9.524205,4.234177,-50.181507,10.422991,1.0,57.63798,-6.5346303,-16.724968,58.00723,135.53549,-57.809963,6.205288,15.8962755,58.142048,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,120.83108,-18.53273,4.009698,27.912218,18.961535,90.31909,153.41089,94.24528,44.37391,-16.811037,-5.016543,-40.758404,17.543566,-1.0,49.87137,-5.0449176,-8.428142,48.894264,9.822666,1.0,-21.855955,-13.444685,8.13586,25.660131,129.16891,18.53273,-4.009698,-27.912218,18.961535,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,102.38266,6.5322795,48.07674,-25.001846,48.51849,86.15688,137.73653,101.90331,57.92826,13.75335,53.136494,18.520863,54.887535,-1.0,43.97505,-7.3541393,-4.9928603,-43.067085,8.88887,1.0,6.399211,48.143635,-24.546223,48.567062,147.61734,-6.5322795,-48.07674,25.001846,48.51849,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,103.96224,49.957993,5.0813684,-2.1119022,50.215748,91.00586,137.11655,103.96224,68.292595,58.484615,19.500639,29.379137,61.65002,-1.0,35.669647,-8.526623,-14.4192705,-31.49104,16.751677,1.0,49.957993,5.0813684,-2.1119022,50.215748,146.03775,-49.957993,-5.0813684,2.1119022,50.215748,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,107.16212,12.001915,-35.585682,-44.098515,37.555115,89.95839,130.9524,106.88797,46.681725,-25.486818,-38.975513,3.2396538,46.568966,1.0,60.20624,37.33182,3.3765793,-47.113758,37.48421,-1.0,11.845003,-35.598934,-43.874104,37.517838,142.83789,-12.001915,35.585682,44.098515,37.555115,signal,0.0012192587939698495,signal,Signal
3.0,1.0,3.0,1.0,1.0,1.0567563e+09,3.0,115.77971,-11.880613,-59.116535,-21.209965,60.29854,90.65219,124.84292,110.26413,78.2119,-43.70864,-62.5617,-17.107597,76.31783,1.0,32.052235,31.885672,2.9513578,1.3855317,32.02197,-1.0,-11.822969,-59.61034,-15.722066,60.7715,134.22029,11.880613,59.116535,21.209965,60.29854,signal,0.0012192587939698495,signal,Signal
3.0,1.0,3.0,1.0,-1.0,1.04877946e+09,3.0,111.93351,28.961813,54.71604,-3.9392045,61.908253,91.85868,124.54332,110.85396,75.28986,11.38466,66.495514,-33.42574,67.46306,1.0,35.564095,17.531088,-11.803641,28.602802,21.13445,-1.0,28.915749,54.69187,-4.822937,61.86535,138.0665,-28.961813,-54.71604,3.9392045,61.908253,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,110.42377,-10.491016,59.7496,-7.956526,60.66363,91.92403,125.45175,110.42377,82.81085,-29.292448,77.43476,1.85137,82.79003,-1.0,27.612915,18.801432,-17.685162,-9.807896,25.811989,1.0,-10.491016,59.7496,-7.956526,60.66363,139.57623,10.491016,-59.7496,7.956526,60.66363,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,124.771255,24.502932,-8.004095,68.39077,25.777107,91.57337,131.05473,107.42068,79.424065,37.902035,-14.117557,68.35417,40.445885,1.0,27.996614,-21.75305,9.634283,-14.757249,23.791061,-1.0,16.148985,-4.4832735,53.596924,16.759756,125.228745,-24.502932,8.004095,-68.39077,25.777107,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.25151,5.9232364,6.544958,-58.501022,8.827299,90.653725,128.81128,108.25151,82.583664,10.350181,21.111763,-79.1657,23.512396,1.0,25.667843,-4.4269443,-14.566805,20.66468,15.224639,-1.0,5.9232364,6.544958,-58.501022,8.827299,141.74849,-5.9232364,-6.544958,58.501022,8.827299,signal,0.0012192587939698495,signal,Signal
4.0,2.0,4.0,2.0,0.0,1.06536877e+09,4.0,101.72843,21.127268,13.7333145,26.202927,25.198519,90.70344,147.35513,98.02715,63.92222,34.61076,44.82808,29.640661,56.634453,-1.0,34.104935,-13.455697,-31.257484,-2.2451956,34.030663,1.0,21.155064,13.570595,27.395466,25.133598,148.27158,-21.127268,-13.7333145,-26.202927,25.198519,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.783516,-26.443975,-2.3376377,55.273003,26.547096,91.43242,126.957115,109.48355,50.585682,-50.459698,-2.610214,2.4283829,50.527164,1.0,58.897873,26.307142,0.40095115,52.694527,26.310198,-1.0,-24.152555,-2.2092628,55.12291,24.253387,138.21649,26.443975,2.3376377,-55.273003,26.547096,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.14646,-20.585455,-24.672806,50.239845,32.132668,90.99726,128.2602,108.65965,53.901806,-5.6119366,-53.33087,5.450639,53.625328,1.0,54.757843,-14.796604,28.38642,44.426044,32.01138,-1.0,-20.40854,-24.944452,49.876682,32.2294,140.85355,20.585455,24.672806,-50.239845,32.132668,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.15207,2.0989418,3.6612306,61.48651,4.220209,90.087585,126.64809,109.15207,40.225765,39.94475,2.7193751,3.8877008,40.03721,1.0,68.92631,-37.84581,0.9418554,57.598812,37.85753,-1.0,2.0989418,3.6612306,61.48651,4.220209,140.84793,-2.0989418,-3.6612306,-61.48651,4.220209,signal,0.0012192587939698495,signal,Signal
5.0,3.0,5.0,3.0,-1.0,1.0702255e+09,5.0,132.54214,-36.308655,21.151646,-21.2697,42.02036,92.63501,125.950226,110.43557,80.454414,-60.56675,38.8733,-35.964264,71.9685,-1.0,29.981155,23.384733,-17.684834,-6.265073,29.31892,1.0,-37.182014,21.188465,-42.229336,42.795483,117.457855,36.308655,-21.151646,21.2697,42.02036,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,111.99049,-4.585621,55.702244,-7.858963,55.89068,96.72817,125.94083,111.99049,66.59466,32.42376,55.173264,18.423893,63.995228,-1.0,45.395836,-37.00938,0.5289798,-26.282856,37.01316,1.0,-4.585621,55.702244,-7.858963,55.89068,138.0095,4.585621,-55.702244,7.858963,55.89068,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,97.31145,21.47331,-19.805704,22.70907,29.21248,90.00249,148.13751,97.31145,66.73139,45.3422,-28.893944,39.525738,53.76593,1.0,30.580057,-23.86889,9.08824,-16.816668,25.540556,-1.0,21.47331,-19.805704,22.70907,29.21248,152.68855,-21.47331,19.805704,-22.70907,29.21248,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,104.41192,-24.689417,37.479694,19.347805,44.880898,92.26709,137.13956,104.41192,52.92379,-47.54694,12.619743,-19.517658,49.193184,1.0,51.48813,22.857523,24.859951,38.865463,33.771046,-1.0,-24.689417,37.479694,19.347805,44.880898,145.58807,24.689417,-37.479694,-19.347805,44.880898,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.75688,36.647713,41.966755,-5.2225704,55.715916,93.255135,129.68454,108.75688,60.239616,57.43939,0.08076401,-18.152187,57.439445,1.0,48.51726,-20.791677,41.88599,12.929617,46.762486,-1.0,36.647713,41.966755,-5.2225704,55.715916,141.24312,-36.647713,-41.966755,5.2225704,55.715916,signal,0.0012192587939698495,signal,Signal
2.0,0.0,2.0,0.0,0.0,0.0,2.0,109.82136,-43.59172,-15.837311,-38.39811,46.379505,91.84366,126.58823,109.82136,60.960632,-22.359835,-54.170715,-16.785427,58.604,1.0,48.860725,-21.231884,38.333405,-21.612684,43.820576,-1.0,-43.59172,-15.837311,-38.39811,46.379505,140.17865,43.59172,15.837311,38.39811,46.379505,signal,0.0012192587939698495,signal,Signal
