visibleEnergy,visiblePx,visiblePy,visiblePz,visiblePt,invMass,recoilMass,totalEnergy,mu1_E,mu1_px,mu1_py,mu1_pz,mu1_pt,mu1_charge,mu2_E,mu2_px,mu2_py,mu2_pz,mu2_pt,mu2_charge,dimuon_px,dimuon_py,dimuon_pz,dimuon_pt,missingEnergy,missingPx,missingPy,missingPz,met,source_file,process_id,event_weight,process_type,process_group
241.2358,1.2348161,-10.338419,6.584834,10.4119005,0.94562876,211.13513,35.8457,32.93674,9.089466,27.43886,-15.789504,28.90518,-1.0,2.9089596,1.0268382,2.404251,-1.2712445,2.614349,1.0,10.116304,29.843111,-17.06075,31.511124,8.764206,-1.2348161,10.338419,-6.584834,10.4119005,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
280.3629,2.2323487,4.340646,-1.8468275,4.8810434,2.3316112,223.78467,24.851715,13.309229,0.63617676,-4.6403456,-12.457402,4.6837516,1.0,11.542486,-0.34941593,-2.132686,-11.337873,2.1611202,-1.0,0.28676084,-6.773031,-23.795277,6.779099,-30.362915,-2.2323487,-4.340646,1.8468275,4.8810434,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
234.90651,-3.1628237,-2.387988,14.923374,3.963072,1.330798,236.06216,13.552853,8.002111,0.5065603,1.7167515,-7.79864,1.7899271,1.0,5.550741,-0.65871924,0.77368844,-5.4559197,1.0161225,-1.0,-0.15215892,2.49044,-13.2545595,2.4950838,15.093491,3.1628237,2.387988,-14.923374,3.963072,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
247.64804,11.733733,-2.8854313,-3.4930563,12.0833025,25.200064,203.0761,43.79029,23.198175,-21.341349,9.060739,0.77071685,23.185127,-1.0,20.592115,-0.15117523,16.24737,12.650067,16.248074,1.0,-21.492523,25.30811,13.420784,33.202847,2.3519592,-11.733733,2.8854313,3.4930563,12.0833025,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
253.09561,5.717943,0.912029,0.06178379,5.790222,0.63970864,231.69714,17.63369,14.860722,-13.964775,-3.9870236,3.1493764,14.522785,-1.0,2.7729673,-2.6478853,-0.50708073,0.64012206,2.6960022,1.0,-16.61266,-4.4941044,3.7894983,17.209806,-3.0956116,-5.717943,-0.912029,-0.06178379,5.790222,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
250.6679,2.2271166,-5.780983,3.171032,6.195144,88.49445,148.63243,96.47934,52.66966,-6.6373644,36.213276,37.66465,36.816517,1.0,43.809677,11.165258,1.6644884,-42.33017,11.288646,-1.0,4.527894,37.877766,-4.6655197,38.147438,-0.66789246,-2.2271166,5.780983,-3.171032,6.195144,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
256.7999,1.9588776,-0.09037781,-0.6546631,1.9609613,91.84731,150.23021,96.73363,57.84013,-48.190277,-20.62807,24.446861,52.419655,1.0,38.893497,36.852222,-4.437199,-11.615418,37.118393,-1.0,-11.338055,-25.06527,12.831443,27.510347,-6.7998962,-1.9588776,0.09037781,0.6546631,1.9609613,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
207.46347,6.3046055,-0.26732063,6.45529,6.3102703,1.6673756,239.4136,10.367814,7.6669307,-3.0605316,3.3786452,6.1634865,4.5587387,1.0,2.7008836,-1.591843,1.6205689,1.4571894,2.271609,-1.0,-4.6523747,4.999214,7.620676,6.829109,42.53653,-6.3046055,0.26732063,-6.45529,6.3102703,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
177.19841,-16.349854,73.433586,-27.729982,75.231705,42.229523,194.29645,53.064445,28.184496,26.724144,8.947913,0.3310907,28.182352,-1.0,24.879951,-12.10873,15.4484,-15.2881155,19.628408,1.0,14.615414,24.396313,-14.957025,28.439241,72.80159,16.349854,-73.433586,27.729982,75.231705,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
199.89413,5.0544662,38.551037,26.996197,38.880974,5.256671,158.19977,75.00093,67.241486,-47.550365,45.27391,14.513503,65.65641,-1.0,7.7594423,-5.583956,5.3858895,-0.09701356,7.7581162,1.0,-53.134323,50.6598,14.41649,73.41438,50.105865,-5.0544662,-38.551037,-26.996197,38.880974,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
296.33594,-0.92577726,-1.1573735,51.90649,1.4820853,5.538405,243.79828,6.1861405,3.1579628,-0.468773,-2.673201,1.6111528,2.7139919,1.0,3.0281777,1.5657212,0.3333286,-2.5682883,1.6008093,-1.0,1.0969481,-2.3398724,-0.95713556,2.5842402,-46.335938,0.92577726,1.1573735,-51.90649,1.4820853,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
158.74521,5.881899,7.691247,24.192284,9.682563,10.875062,216.4235,31.558273,20.348667,-8.381092,-15.427272,10.286576,17.556862,-1.0,11.209605,-10.15851,-2.9764376,3.6864052,10.58558,1.0,-18.539602,-18.40371,13.972981,26.123043,91.25479,-5.881899,-7.691247,-24.192284,9.682563,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
285.1219,3.1874456,0.311965,40.23799,3.2026758,22.900034,204.90648,42.075493,12.674844,-10.795868,-6.59945,-0.73278123,12.653201,-1.0,29.40065,-5.0505304,-11.429819,26.61275,12.495944,1.0,-15.846398,-18.02927,25.879969,24.003395,-35.121887,-3.1874456,-0.311965,-40.23799,3.2026758,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
258.06134,-0.16889405,4.608383,-7.508321,4.611477,5.8329444,239.10718,10.723558,4.5282736,0.84661716,-4.446787,-0.058509357,4.5266623,1.0,6.1952853,-1.8920362,-2.7774813,-5.2034793,3.3606849,-1.0,-1.045419,-7.224268,-5.2619886,7.299517,-8.06134,0.16889405,-4.608383,7.508321,4.611477,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
215.64566,5.432436,1.7965686,-14.530203,5.7218018,10.398531,239.1556,10.825464,5.8304443,-3.1524246,-4.520048,1.9011316,5.5107727,-1.0,4.9950194,0.34356162,4.902206,-0.88848066,4.9142303,1.0,-2.808863,0.3821578,1.012651,2.8347406,34.35434,-5.432436,-1.7965686,14.530203,5.7218018,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
246.05391,-3.8965635,2.659958,2.9269013,4.7179003,5.629741,243.13423,6.8348856,3.9708564,3.9035692,-0.6810683,0.23415968,3.962538,1.0,2.8640294,-1.5757638,-2.0654,1.2010797,2.597866,-1.0,2.3278055,-2.746468,1.4352394,3.6002452,3.9460907,3.8965635,-2.659958,-2.9269013,4.7179003,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
233.41461,-3.896388,23.903082,-1.3978806,24.21857,1.4101287,228.16109,20.889011,17.779621,4.964059,-16.101042,-5.67612,16.8489,-1.0,3.1093895,1.2729015,-2.7740686,-0.58429843,3.0521688,1.0,6.2369604,-18.87511,-6.2604184,19.87887,16.585388,3.896388,-23.903082,1.3978806,24.21857,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
258.88983,2.6890547,-0.1263318,-6.8106575,2.6920207,16.25039,229.57045,20.122967,15.298647,3.5232275,1.5072958,14.810549,3.8321106,1.0,4.8243194,-3.0328088,1.6336222,-3.3758323,3.4448006,-1.0,0.49041867,3.140918,11.434716,3.1789742,-8.889832,-2.6890547,0.1263318,6.8106575,2.6920207,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
164.1795,12.5208645,-32.19984,66.101105,34.548542,34.4679,188.83162,56.061306,44.49652,31.515692,-15.864413,27.111084,35.2834,-1.0,11.564785,3.547238,10.989221,-0.6222677,11.547548,1.0,35.06293,-4.8751926,26.488815,35.400234,85.820496,-12.5208645,32.19984,-66.101105,34.548542,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
253.45206,3.2679667,1.8087683,-2.993011,3.735137,0.29419366,229.06584,20.05786,11.713901,1.4945856,11.490307,1.7156256,11.587102,1.0,8.343959,1.2071224,8.177873,1.1294864,8.266483,-1.0,2.701708,19.668179,2.845112,19.85287,-3.452057,-3.2679667,-1.8087683,2.993011,3.735137,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
254.83704,13.252734,1.975698,-0.28546476,13.399192,6.4438467,242.78546,7.193489,4.22984,-1.4244395,-1.5897274,3.6502223,2.13454,1.0,2.9636495,-1.3890512,0.5304606,-2.5614846,1.4868933,-1.0,-2.8134909,-1.0592668,1.0887377,3.0062895,-4.837036,-13.252734,-1.975698,0.28546476,13.399192,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
135.25961,-16.147808,15.326078,-22.712263,22.262981,24.327818,220.50023,28.94299,19.958332,-8.142866,8.009544,16.366575,11.421868,1.0,8.984657,6.4470363,-6.193993,-0.88491386,8.940349,-1.0,-1.6958299,1.8155513,15.481662,2.4843643,114.74039,16.147808,-15.326078,22.712263,22.262981,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
242.71597,7.951741,1.2859505,-14.147568,8.055052,3.0343828,242.35324,7.5482235,4.9022007,-2.6160958,2.5016685,-3.3042557,3.6197102,1.0,2.646023,-0.7165444,-0.65000373,-2.4605556,0.9674403,-1.0,-3.3326402,1.8516648,-5.7648115,3.8124995,7.284027,-7.951741,-1.2859505,14.147568,8.055052,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
287.65186,-5.6830173,7.7874317,-6.2533293,9.64058,20.872644,223.43802,26.022236,17.57089,-13.210822,6.9762483,-9.248304,14.939674,-1.0,8.451346,6.412885,-3.4633982,-4.2771335,7.288362,1.0,-6.797937,3.51285,-13.525438,7.651932,-37.651855,5.6830173,-7.7874317,6.2533293,9.64058,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
248.23851,1.9589424,6.727112,3.7933598,7.0065317,12.397006,235.75401,14.147467,8.581645,-3.5133176,-6.95927,-3.585893,7.795822,1.0,5.5658216,5.1747117,0.5483208,1.9720325,5.203681,-1.0,1.6613941,-6.410949,-1.6138604,6.622726,1.7614899,-1.9589424,-6.727112,-3.7933598,7.0065317,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
236.5422,0.3864019,-2.409841,-16.421566,2.4406228,0.3312728,240.08246,9.721047,5.804949,5.552649,-1.337956,-1.0316157,5.7115703,-1.0,3.9160988,3.6804543,-1.0372202,-0.83850926,3.823816,1.0,9.233103,-2.3751762,-1.870125,9.533711,13.457794,-0.3864019,2.409841,16.421566,2.4406228,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
226.6356,16.680157,-0.7368376,3.4057126,16.696424,1.6300787,230.3782,18.857077,12.131125,-11.90205,1.66471,1.650143,12.017905,1.0,6.7259517,-6.6218395,1.143308,-0.26712033,6.719815,-1.0,-18.52389,2.8080182,1.3830227,18.735514,23.364395,-16.680157,0.7368376,-3.4057126,16.696424,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
224.76326,0.0145958215,1.020004,8.318236,1.0201085,6.405107,243.29645,6.695727,3.1333792,1.1182011,2.732199,-1.0448053,2.952166,1.0,3.5623477,0.3770339,-2.693847,2.2978668,2.720104,-1.0,1.495235,0.038352013,1.2530615,1.4957267,25.23674,-0.0145958215,-1.020004,-8.318236,1.0201085,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
268.40054,-5.0117097,-17.112492,-13.448208,17.831282,0.6127424,241.6007,8.258968,4.8011518,1.3751465,4.594648,0.19514084,4.796021,1.0,3.4578161,0.6931424,3.3775113,-0.23937428,3.447902,-1.0,2.0682888,7.9721594,-0.04423344,8.236088,-18.400543,5.0117097,17.112492,13.448208,17.831282,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
211.8163,5.197829,-15.263032,-4.8631296,16.12382,15.23503,224.68666,24.496025,20.353628,7.6533866,-10.72369,15.514096,13.174667,-1.0,4.142396,-0.9412757,3.8795083,1.1007706,3.9920652,1.0,6.712111,-6.844182,16.614866,9.586202,38.1837,-5.197829,15.263032,4.8631296,16.12382,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
250.74243,-3.4916332,-4.349633,-3.5344696,5.577707,9.402134,238.34679,11.558416,5.530888,5.138822,1.9496199,0.6091392,5.496227,-1.0,6.0275283,-0.9451948,-1.2567896,-5.8178196,1.5725499,1.0,4.1936274,0.6928303,-5.20868,4.2504735,-0.74243164,3.4916332,4.349633,3.5344696,5.577707,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
212.68748,-13.451678,10.673239,-0.92890835,17.171654,15.963773,227.51094,21.987223,18.145374,-0.5735813,8.932675,-15.783591,8.951072,-1.0,3.8418484,1.8883994,-2.5810463,2.1262128,3.1981013,1.0,1.3148181,6.3516293,-13.657378,6.4862885,37.312515,13.451678,-10.673239,0.92890835,17.171654,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
230.06091,-9.061572,13.786514,3.5995274,16.49788,0.7901092,227.45546,21.529284,17.79375,10.926032,-11.159317,-8.526302,15.617571,-1.0,3.7355323,2.4865437,-2.3399625,-1.5115272,3.4144287,1.0,13.412576,-13.499279,-10.037829,19.029654,19.939087,9.061572,-13.786514,-3.5995274,16.49788,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
239.6275,3.872845,-2.5033534,2.2223105,4.6114755,5.0025,244.8972,5.100769,2.5793808,2.0295262,1.5845118,0.1112998,2.5748115,1.0,2.521388,-2.3262098,-0.8393998,0.47998983,2.4730232,-1.0,-0.29668355,0.74511194,0.59128964,0.8020055,10.372498,-3.872845,2.5033534,-2.2223105,4.6114755,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
243.76285,-4.1497045,-13.170536,6.24801,13.808804,6.7832522,243.001,6.9930506,3.6591356,-0.11196664,3.3828394,-1.3863513,3.384692,1.0,3.333915,1.0786843,-2.2509289,2.2076197,2.496045,-1.0,0.9667177,1.1319106,0.8212683,1.4885445,6.237152,4.1497045,13.170536,-6.24801,13.808804,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
225.46918,-15.21449,-6.8108153,11.552574,16.66937,17.133776,231.78606,18.137587,11.931329,8.218386,1.6291072,-8.494091,8.378297,-1.0,6.2062583,-3.3576005,-1.063063,5.1090994,3.5218723,1.0,4.8607855,0.5660442,-3.3849916,4.893633,24.530823,15.21449,6.8108153,-11.552574,16.66937,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
247.47635,-7.9475365,-15.450905,2.370123,17.375092,21.541283,197.49142,47.922333,45.074448,26.814373,34.82517,-9.994581,43.952282,1.0,2.8478844,-0.027581643,-2.7798696,0.60897106,2.7800064,-1.0,26.78679,32.0453,-9.385611,41.766415,2.5236511,7.9475365,15.450905,-2.370123,17.375092,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
282.86783,7.437562,-2.4166687,-39.66993,7.8203335,9.309387,233.51254,16.117113,11.324755,-2.6106706,10.275316,-3.9800982,10.601779,1.0,4.792359,-0.7939842,2.4329503,4.0504174,2.5592299,-1.0,-3.4046547,12.708266,0.070319176,13.156432,-32.86783,-7.437562,2.4166687,39.66993,7.8203335,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
183.56177,20.156284,49.0548,-33.305058,53.034416,65.09892,181.34505,67.70369,38.661194,15.437852,-23.629871,26.419285,28.225842,1.0,29.042498,-1.6305476,25.349972,-14.07749,25.402357,-1.0,13.807304,1.7201004,12.341795,13.914036,66.43823,-20.156284,-49.0548,33.305058,53.034416,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
248.8782,2.0957403,0.051164627,-0.3546915,2.0963647,3.0868506,227.88968,21.15165,17.745264,-8.387517,-14.108658,6.743781,16.413551,-1.0,3.406386,-2.1673594,-1.7041618,1.9976702,2.7571025,1.0,-10.554876,-15.8128195,8.741451,19.011856,1.1217957,-2.0957403,-0.051164627,0.3546915,2.0963647,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
226.18198,2.9382534,8.11458,-3.1040912,8.630165,29.703173,214.79431,34.491364,23.839476,22.531874,3.415734,6.996918,22.789309,1.0,10.651888,-6.5707383,-8.233948,-1.5744967,10.5343485,-1.0,15.961136,-4.8182135,5.4224215,16.672523,23.818024,-2.9382534,-8.11458,3.1040912,8.630165,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
231.23628,-2.4932258,3.689866,2.1315668,4.4532332,3.853278,244.06403,5.8951983,3.2921085,1.2700698,-2.6332722,1.509839,2.9235594,1.0,2.6030898,-0.34251764,0.8006695,2.450821,0.87085587,-1.0,0.9275522,-1.8326027,3.96066,2.0539682,18.763718,2.4932258,-3.689866,-2.1315668,4.4532332,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
279.69937,-16.009533,12.61444,14.651845,20.382082,2.6117167,239.80177,10.003867,7.404318,0.36380666,7.3185472,-1.0579567,7.3275843,-1.0,2.5995493,1.3566114,1.9448568,-1.0600144,2.3712575,1.0,1.720418,9.263404,-2.117971,9.421809,-29.699371,16.009533,-12.61444,-14.651845,20.382082,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
243.29091,-0.19726872,-6.307078,-0.90937614,6.310162,6.8040776,238.60452,11.228361,7.3215413,2.5352602,5.0637994,4.639417,5.6630034,-1.0,3.9068198,-3.337212,1.5267854,1.3356718,3.6698854,1.0,-0.8019519,6.5905848,5.975089,6.639197,6.709091,0.19726872,6.307078,0.90937614,6.310162,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
265.047,2.9951198,-2.961906,-1.6007261,4.212319,13.493457,231.27335,18.389421,13.4148,-0.57647467,-8.203161,10.598185,8.2233925,-1.0,4.974622,4.437478,-0.23619848,-2.2335389,4.44376,1.0,3.8610034,-8.43936,8.364646,9.280633,-15.046997,-2.9951198,2.961906,1.6007261,4.212319,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
243.54213,-6.447604,-5.865337,3.7536201,8.716293,17.436623,225.94572,23.50513,19.247192,10.587115,-12.27778,-10.373639,16.212059,1.0,4.2579374,-0.4221191,3.8503122,1.7651565,3.873382,-1.0,10.164996,-8.427467,-8.608482,13.204142,6.4578705,6.447604,5.865337,-3.7536201,8.716293,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
250.714,-2.8638525,-0.03147745,3.929103,2.8640256,3.0958636,223.78554,24.859238,15.038641,14.079186,3.6282897,3.842081,14.539187,-1.0,9.820596,9.71588,1.4008275,0.26888636,9.816346,1.0,23.795067,5.029117,4.1109676,24.320715,-0.7140045,2.8638525,0.03147745,-3.929103,2.8640256,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
230.80132,9.639026,-28.863266,-13.60683,30.430231,28.940603,219.08815,30.675879,17.687908,-4.6240172,15.853872,-6.33436,16.514442,-1.0,12.98797,2.29437,-6.9741573,10.713225,7.3418665,1.0,-2.3296473,8.879715,4.3788652,9.180228,19.198685,-9.639026,28.863266,13.60683,30.430231,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
236.91394,-3.0350223,0.112785816,-7.6019545,3.0371172,5.5056477,243.90562,6.0807123,3.3780184,-2.569563,1.4354206,-1.6543155,2.9433122,-1.0,2.7026942,2.1467865,-1.3748331,-0.8913663,2.549286,1.0,-0.42277646,0.060587525,-2.5456817,0.42709574,13.08606,3.0350223,-0.112785816,7.6019545,3.0371172,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
237.4859,6.15805,-3.0159807,-9.886009,6.856947,10.499643,236.61543,13.246761,5.0665545,1.3816931,-4.808846,0.79040235,5.0034065,1.0,8.180206,-2.8079915,3.1839285,6.991595,4.2452583,-1.0,-1.4262984,-1.6249175,7.781997,2.1621017,12.514099,-6.15805,3.0159807,9.886009,6.856947,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
276.50668,3.3429422,3.421128,-22.150635,4.7832394,15.158686,232.01756,17.79527,11.012044,-8.237822,-3.9172785,6.1682396,9.121775,1.0,6.7832265,6.490916,-1.608037,1.1327949,6.6871347,-1.0,-1.7469058,-5.5253153,7.3010345,5.7948933,-26.506683,-3.3429422,-3.421128,22.150635,4.7832394,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
232.3267,-6.006257,-10.62705,14.763668,12.206938,9.008993,240.39584,9.582002,5.4483185,-1.9944477,-3.9255078,3.2071133,4.403116,-1.0,4.133683,2.2938077,3.4372344,0.0061043017,4.132328,1.0,0.29936004,-0.48827338,3.2132175,0.5727367,17.673294,6.006257,10.62705,-14.763668,12.206938,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
247.73462,1.0234711,0.25048,-15.649397,1.0536761,0.7244761,242.25336,7.627676,4.5536895,-1.8578229,-0.71214175,-4.0946636,1.9896361,-1.0,3.0739868,-1.1188366,0.06276609,-2.8605063,1.1205958,1.0,-2.9766595,-0.6493757,-6.9551697,3.0466688,2.2653809,-1.0234711,-0.25048,15.649397,1.0536761,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
259.09448,-1.1567011,0.23733139,-7.781374,1.1807978,3.0987422,212.15993,34.99554,19.405207,11.773423,-12.306804,9.299462,17.031467,-1.0,15.590333,10.853338,-7.6087923,8.207231,13.254761,1.0,22.626762,-19.915596,17.506693,30.143015,-9.094482,1.1567011,-0.23733139,7.781374,1.1807978,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
233.6742,7.997126,3.8067772,-1.07337,8.856951,9.54085,239.83673,10.138736,5.263043,1.723018,-4.577364,-1.9409806,4.8909154,1.0,4.875693,-3.3761213,3.4164221,-0.8313124,4.8031383,-1.0,-1.6531032,-1.1609418,-2.772293,2.0200338,16.325806,-7.997126,-3.8067772,1.07337,8.856951,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
229.86334,-9.422431,10.462409,-9.380194,14.079922,3.7495146,228.69434,20.425922,10.933129,7.626313,-6.499181,4.372888,10.01998,1.0,9.492794,8.357691,-2.6206188,3.6583233,8.758918,-1.0,15.984004,-9.1198,8.031212,18.402693,20.136658,9.422431,-10.462409,9.380194,14.079922,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
259.56082,-3.8982763,9.33271,7.8306665,10.11415,1.5520566,240.89055,8.948311,5.5035467,4.8964224,0.99035966,-2.3069668,4.9955745,-1.0,3.4447646,3.322004,-0.38964245,-0.8171333,3.3447769,1.0,8.218427,0.6007172,-3.1241002,8.240352,-9.560822,3.8982763,-9.33271,-7.8306665,10.11415,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
247.70255,6.3347387,-3.9828553,-14.817529,7.482784,8.514013,239.13422,10.774636,6.052898,-2.4558444,5.518159,-0.38100323,6.039971,-1.0,4.7217383,0.9232427,-0.6595836,4.5821633,1.1346487,1.0,-1.5326017,4.8585753,4.20116,5.094568,2.2974548,-6.3347387,3.9828553,14.817529,7.482784,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
164.47205,-20.363941,21.938133,11.068275,29.932789,41.589138,195.41304,52.0868,40.552246,9.691829,-39.354416,-1.3311899,40.530254,1.0,11.534554,2.6876893,10.847843,-2.8522592,11.175838,-1.0,12.3795185,-28.506573,-4.183449,31.078566,85.527954,20.363941,-21.938133,-11.068275,29.932789,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
253.24008,2.0163727,0.36127472,-7.587104,2.048482,0.5628689,235.94695,13.658718,7.174628,-4.7026176,5.161962,1.6442808,6.982869,1.0,6.48409,-4.509023,4.5302467,1.0852811,6.3917465,-1.0,-9.211641,9.692209,2.7295618,13.371359,-3.2400818,-2.0163727,-0.36127472,7.587104,2.048482,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
237.82503,-11.183786,-1.8755276,6.0676513,11.339959,1.3628318,243.2689,6.6441984,3.4511852,3.4332256,-0.30344594,-0.14282094,3.4466095,-1.0,3.1930134,2.8857143,-0.000876888,-1.3626528,2.8857145,1.0,6.31894,-0.3043228,-1.5054737,6.326264,12.174973,11.183786,1.8755276,-6.0676513,11.339959,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
237.05594,-7.7107964,4.403597,11.49861,8.8796425,11.616535,235.00914,14.811298,9.124072,-4.4209747,5.2080193,-6.047235,6.8314333,-1.0,5.687227,4.3312654,-2.4782965,-2.7260907,4.990172,1.0,-0.08970928,2.7297227,-8.773326,2.7311964,12.944061,7.7107964,-4.403597,-11.49861,8.8796425,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
171.86102,-18.664314,29.332697,-44.19933,34.76728,47.417736,201.54776,48.253883,23.678123,-3.7398033,23.077797,-3.7512035,23.378855,-1.0,24.575758,9.174029,-20.337141,10.305074,22.310583,1.0,5.434226,2.740656,6.55387,6.0862145,78.13898,18.664314,-29.332697,44.19933,34.76728,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
188.44583,-47.934258,-24.939548,-9.7737465,54.03401,23.744415,183.77208,58.583244,37.956844,-22.858171,19.610523,-23.1007,30.11758,1.0,20.6264,-17.965643,9.312497,3.9937825,20.235783,-1.0,-40.823814,28.92302,-19.106918,50.03124,61.55417,47.934258,24.939548,9.7737465,54.03401,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
218.67487,2.0129132,-1.2541656,-25.931877,2.3716557,0.34592003,242.37991,7.504199,4.241486,2.6444385,-2.9261963,-1.556715,3.944069,-1.0,3.2627132,2.136131,-2.0769315,-1.325682,2.9793792,1.0,4.7805696,-5.003128,-2.8823972,6.9199085,31.325134,-2.0129132,1.2541656,25.931877,2.3716557,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
245.82335,2.4627757,1.2561615,3.8868198,2.7646348,2.9184465,244.37282,5.5808897,2.6077876,-2.3490567,-0.3826738,1.0606064,2.3800225,1.0,2.9731019,-2.343381,0.18793403,-1.8169804,2.3509047,-1.0,-4.6924376,-0.19473977,-0.756374,4.696477,4.176651,-2.4627757,-1.2561615,-3.8868198,2.7646348,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
156.1153,-19.338871,-37.557064,-16.599785,42.243637,39.420742,206.51741,42.809105,25.589476,21.598412,13.349583,3.1791942,25.390997,1.0,17.219627,-16.95378,1.6314613,2.5322194,17.032097,-1.0,4.6446323,14.981044,5.7114134,15.684524,93.884705,19.338871,37.557064,16.599785,42.243637,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
200.72238,-14.419025,1.3671837,-36.798386,14.483697,42.61288,151.51021,82.72103,57.957314,7.5648437,-44.556896,-36.28354,45.19451,-1.0,24.763716,12.781557,6.717751,-20.118004,14.439404,1.0,20.346401,-37.839146,-56.401543,42.962505,49.27762,14.419025,-1.3671837,36.798386,14.483697,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
226.43462,-28.05816,-7.354943,-5.7767334,29.00613,3.9209504,238.96129,10.82575,5.4735913,5.4597974,0.16346428,-0.33605263,5.462244,1.0,5.3521595,3.9259639,3.4557257,1.1310233,5.230223,-1.0,9.385761,3.61919,0.79497063,10.059376,23.565384,28.05816,7.354943,5.7767334,29.00613,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
157.38693,65.406364,64.20184,15.085066,91.6508,17.283405,212.92728,34.92138,29.280874,19.922514,18.367455,-11.094528,27.097416,-1.0,5.6405063,-2.519309,4.7007356,1.8331157,5.333276,1.0,17.403206,23.06819,-9.261413,28.896591,92.61307,-65.406364,-64.20184,-15.085066,91.6508,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
159.39706,-1.8811564,83.10841,1.3950558,83.1297,20.860184,198.4534,47.102795,42.89728,-5.8271136,31.406908,28.63244,31.942904,-1.0,4.205513,4.183043,-0.023698863,-0.42043558,4.18311,1.0,-1.6440706,31.38321,28.212006,31.426243,90.602936,1.8811564,-83.10841,-1.3950558,83.1297,402001,402001,0.004417872749999999,e1e1h,Inclusive Higgs
